block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_400726,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110532,
b_400728,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110533,
b_400733,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110530,
b_400725,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110531,
b_400731,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43618,1_merged_3142145,3110536,
b_400733,0,01,0,1,1 DOWNTOWN LANSING - CAPITOL LOOP,43618,1_merged_3142145,3110537,
a_400159,0,09,0,1,9 S MARTIN L KING - DOWNTOWN,43527,3_merged_3142135,3102708,
a_400158,0,09,0,1,9 S MARTIN L KING - DOWNTOWN,43527,3_merged_3142135,3102709,
a_400011,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100700,
a_400012,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100701,
a_400013,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100702,
a_400014,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100703,
a_400011,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100704,
a_400015,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100705,
a_400012,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100706,
a_400013,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100707,
a_400014,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100708,
a_400011,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,9_merged_3142138,3100709,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105068,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105069,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105066,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105067,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105064,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105065,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105062,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105063,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105060,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105061,
a_399961,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099949,
a_399960,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099948,
a_399961,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099947,
a_399960,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099946,
a_399961,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099945,
a_399960,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099944,
a_399961,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099943,
a_399960,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099942,
a_399961,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099941,
a_399960,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43489,20_merged_3142130,3099940,
b_401222,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,20_merged_3142141,3118647,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114949,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114948,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114947,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114946,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114945,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114944,
b_401030,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,18_merged_3142143,3114943,
b_401030,0,10,0,0,10 NORTH LANSING - TURNER,43661,18_merged_3142143,3114942,
b_401030,0,10,0,0,10 NORTH LANSING - TURNER,43661,18_merged_3142143,3114941,
b_401030,0,10,0,0,10 NORTH LANSING - TURNER,43661,18_merged_3142143,3114940,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141857,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141856,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141855,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141854,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141853,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141852,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141859,
b_402622,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,9_merged_3142149,3141858,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115018,
b_400883,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115019,
b_401031,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115012,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115013,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115010,
b_401031,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115011,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115016,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115017,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115014,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115015,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113007,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113006,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113005,
b_401002,0,09,0,1,9 S MARTIN L KING - DOWNTOWN,43659,4_merged_3142148,3114429,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113004,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113003,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113002,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113001,
b_400885,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,16_merged_3142144,3113000,
b_401002,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,4_merged_3142148,3114427,
b_401384,0,39,0,0,UNIVERSITY VILLAGE,43725,1_merged_3142145,3125786,
b_400835,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112248,
b_400832,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112249,
b_400835,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112242,
b_400832,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112243,
b_400832,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112240,
b_400836,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112241,
b_400832,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112246,
b_400833,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112247,
b_400833,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112244,
b_400835,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,16_merged_3142144,3112245,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113119,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113118,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113111,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113110,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43643,1_merged_3142145,3113113,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113112,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113115,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113114,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113117,
b_400889,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43640,1_merged_3142145,3113116,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116093,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116092,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116091,
b_401095,0,14,0,0,14 N GRAND RIVER - OLD TOWN - CAPITAL CITY AIRPORT,43675,3_merged_3142146,3116090,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116097,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116096,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116095,
b_401026,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116094,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116099,
b_401095,0,14,0,1,14 N GRAND RIVER - OLD TOWN - DOWNTOWN,43677,3_merged_3142146,3116098,
b_401113,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116637,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116636,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116635,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116634,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116633,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116632,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116631,
b_401112,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116630,
b_401113,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116639,
b_401113,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43682,5_merged_3142147,3116638,
b_401241,0,26,0,0,26 ABBOT/CHANDLER,43700,16_merged_3142144,3119180,
b_400734,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110670,
b_400740,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110673,
b_400742,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110672,
b_400739,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110675,
b_400743,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110674,
b_400741,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110677,
b_400740,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110676,
b_400743,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110679,
b_400736,0,01,0,1,1 DOWNTOWN LANSING,43619,3_merged_3142146,3110678,
b_401721,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113807,
b_401726,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113806,
b_401721,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113805,
b_401726,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113804,
b_401721,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113803,
b_401726,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113802,
b_401721,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113801,
b_401725,0,08,0,0,8 PENNSYLVANIA - HOLT,43649,3_merged_3142146,3113800,
b_401721,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113809,
b_401726,0,08,0,0,8 PENNSYLVANIA - HOLT,43650,3_merged_3142146,3113808,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127853,
b_401743,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127852,
b_401744,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127851,
b_401741,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127850,
b_401745,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127857,
b_401745,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127856,
b_401745,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127855,
b_401744,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127854,
b_401745,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127859,
b_401745,0,30,0,0,30 EAST CAMPUS,43705,10_merged_3142140,3127858,
a_399904,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099002,
a_399905,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099003,
a_399901,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099000,
a_399903,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099001,
a_399900,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099006,
a_399908,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099007,
a_399906,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099004,
a_399907,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099005,
a_399902,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099008,
a_399901,0,01,0,1,1 DOWNTOWN LANSING,43486,3_merged_3142135,3099009,
a_399893,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098751,
a_399892,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098750,
a_399895,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098753,
a_399894,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098752,
a_399896,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098755,
a_399891,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098754,
a_399898,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098757,
a_399897,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098756,
a_399892,0,01,0,0,1 MERIDIAN MALL,43484,1_merged_3142134,3098759,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111181,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111182,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111183,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111184,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111185,
b_400773,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111186,
b_400772,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,16_merged_3142144,3111187,
b_401787,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130105,
b_401791,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130104,
b_401789,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130107,
b_401788,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130106,
b_401788,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130101,
b_401787,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130100,
b_401790,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130103,
b_401789,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130102,
b_401791,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130109,
b_401790,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,5_merged_3142147,3130108,
b_400960,0,08,0,1,8 MEIJER S PENN,43652,20_merged_3142141,3114002,
b_400960,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,20_merged_3142141,3114003,
b_400962,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43651,20_merged_3142141,3114000,
b_400960,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43651,20_merged_3142141,3114001,
b_400962,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43651,20_merged_3142141,3114006,
b_400964,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43656,16_merged_3142144,3114007,
b_400961,0,08,0,1,8 PENNSYLVANIA - DOWNTOWN,43654,20_merged_3142141,3114004,
b_400961,0,08,0,1,8 PENNSYLVANIA - CAPITOL LOOP - DOWNTOWN,43651,20_merged_3142141,3114005,
b_400965,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43657,16_merged_3142144,3114008,
b_400966,0,09,0,0,9 S MARTIN L KING - HILL VOC CTR - S PENN MEIJER,43655,16_merged_3142144,3114009,
b_401329,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122579,
b_401328,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122578,
b_401329,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122573,
b_401328,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122572,
b_401327,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122571,
b_401327,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43709,16_merged_3142144,3122570,
b_401327,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122577,
b_401329,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122576,
b_401328,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122575,
b_401327,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,16_merged_3142144,3122574,
b_401249,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119405,
b_401248,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119404,
b_401247,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119407,
b_401250,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119406,
b_401250,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119401,
b_401249,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119400,
b_401246,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119403,
b_401247,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119402,
b_401248,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119409,
b_401246,0,26,0,1,26 ABBOT/E LANSING/MSU,43702,10_merged_3142140,3119408,
b_400776,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43621,10_merged_3142140,3111232,
b_401078,0,13,0,1,13 GROESBECK - DOWNTOWN,43674,18_merged_3142143,3115750,
b_400776,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111230,
b_401078,0,13,0,1,13 GROESBECK - DOWNTOWN,43674,18_merged_3142143,3115752,
b_400915,0,13,0,0,13 GROESBECK AREA - LAKE LANSING MEIJER,43672,20_merged_3142141,3115755,
b_400776,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,10_merged_3142140,3111237,
b_400776,0,02,0,0,2 S WASHINGTON /PLEASANT GROVE,43622,10_merged_3142140,3111234,
b_400776,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,10_merged_3142140,3111235,
b_400915,0,13,0,0,13 GROESBECK AREA - LAKE LANSING MEIJER,43672,20_merged_3142141,3115759,
b_400915,0,13,0,0,13 GROESBECK AREA - LAKE LANSING MEIJER,43672,20_merged_3142141,3115758,
b_400775,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,10_merged_3142140,3111238,
b_400776,0,02,0,1,2  SOUTH WASHINGTON/DOWNTOWN,43626,10_merged_3142140,3111239,
b_400872,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112761,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112760,
b_400870,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112763,
b_400870,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43635,4_merged_3142148,3112762,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112765,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112764,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112767,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112766,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112769,
b_400871,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43636,4_merged_3142148,3112768,
b_401341,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,1_merged_3142145,3123141,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129549,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129548,
b_401779,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129543,
b_401778,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129542,
b_401777,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129541,
b_401781,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129540,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129547,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129546,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129545,
b_402620,0,31,0,0,31 EAST CAMPUS -  VIA VET MED,43707,10_merged_3142140,3129544,
b_401758,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128496,
b_401759,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128497,
b_401760,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128494,
b_401757,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128495,
b_401758,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128492,
b_401759,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128493,
b_401760,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128490,
b_401757,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128491,
b_401340,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,1_merged_3142145,3123140,
b_401760,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128498,
b_401757,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,10_merged_3142140,3128499,
b_401208,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118448,
b_401208,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118449,
b_401209,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118446,
b_401211,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118447,
b_401209,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118444,
b_401208,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118445,
b_401209,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118442,
b_401208,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118443,
b_401209,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118440,
b_401208,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,5_merged_3142147,3118441,
b_401361,0,33_merged_3142126,0,0,33 NORTH NEIGHBORHOOD,43714,1_merged_3142145,3124139,
